cores,size,size,size,time,gflops
10,10000,10000,10000,1.589763,1258.049252
10,10000,10000,10000,1.579961,1265.854188
10,10000,10000,10000,1.575394,1269.523741
10,10000,10000,10000,1.588012,1259.436055
10,10000,10000,10000,1.577736,1267.639037
10,10000,10000,10000,1.579333,1266.357414
10,10000,10000,10000,1.585989,1261.042813
12,10000,10000,10000,1.331521,1502.041937
12,10000,10000,10000,1.325883,1508.428530
12,10000,10000,10000,1.322646,1512.119842
12,10000,10000,10000,1.324535,1509.964383
12,10000,10000,10000,1.326723,1507.473252
12,10000,10000,10000,1.328427,1505.540075
12,10000,10000,10000,1.326106,1508.175285
12,10000,10000,10000,1.323196,1511.491306
12,10000,10000,10000,1.328374,1505.599926
12,10000,10000,10000,1.323691,1510.926914
14,10000,10000,10000,1.144276,1747.830484
14,10000,10000,10000,1.146384,1744.615629
14,10000,10000,10000,1.147902,1742.309339
14,10000,10000,10000,1.145688,1745.676320
14,10000,10000,10000,1.149005,1740.635750
14,10000,10000,10000,1.147349,1743.149484
14,10000,10000,10000,1.145298,1746.270722
14,10000,10000,10000,1.146341,1744.680955
14,10000,10000,10000,1.146673,1744.176586
14,10000,10000,10000,1.148527,1741.360911
16,10000,10000,10000,0.990669,2018.838140
16,10000,10000,10000,0.990202,2019.790675
16,10000,10000,10000,0.989442,2021.340731
16,10000,10000,10000,0.991067,2018.026209
16,10000,10000,10000,0.992097,2015.931310
16,10000,10000,10000,0.989825,2020.558875
16,10000,10000,10000,0.991891,2016.350729
16,10000,10000,10000,0.991242,2017.670575
16,10000,10000,10000,0.991290,2017.572605
16,10000,10000,10000,0.990816,2018.538869
18,10000,10000,10000,0.885298,2259.125211
18,10000,10000,10000,0.885141,2259.526122
18,10000,10000,10000,0.886509,2256.039240
18,10000,10000,10000,0.885389,2258.894657
18,10000,10000,10000,0.883948,2262.577369
18,10000,10000,10000,0.886143,2256.971824
18,10000,10000,10000,0.886307,2256.555700
18,10000,10000,10000,0.886158,2256.934790
18,10000,10000,10000,0.886827,2255.231115
18,10000,10000,10000,0.885280,2259.173403
20,10000,10000,10000,0.804996,2484.485259
20,10000,10000,10000,0.804374,2486.406245
20,10000,10000,10000,0.802676,2491.664442
20,10000,10000,10000,0.804240,2486.820232
20,10000,10000,10000,0.803464,2489.222615
20,10000,10000,10000,0.803902,2487.864582
20,10000,10000,10000,0.803993,2487.583655
20,10000,10000,10000,0.803942,2487.741582
20,10000,10000,10000,0.803464,2489.223191
20,10000,10000,10000,0.803766,2488.285472
22,10000,10000,10000,0.736317,2716.222439
22,10000,10000,10000,0.736654,2714.979668
22,10000,10000,10000,0.736593,2715.202847
22,10000,10000,10000,0.737285,2712.656804
22,10000,10000,10000,0.737852,2710.569835
22,10000,10000,10000,0.735679,2718.575477
22,10000,10000,10000,0.737369,2712.346999
22,10000,10000,10000,0.736923,2713.986192
22,10000,10000,10000,0.736317,2716.222579
22,10000,10000,10000,0.736913,2714.023669
24,10000,10000,10000,0.681525,2934.594490
24,10000,10000,10000,0.680742,2937.968624
24,10000,10000,10000,0.682104,2932.102742
24,10000,10000,10000,0.681020,2936.770434
24,10000,10000,10000,0.681003,2936.846005
24,10000,10000,10000,0.681206,2935.967400
24,10000,10000,10000,0.681617,2934.198128
24,10000,10000,10000,0.682274,2931.374076
24,10000,10000,10000,0.680556,2938.773116
24,10000,10000,10000,0.681895,2933.001097
